free_text,label_id
Còn miền tây vốn ngu lồn đó giờ Gái làm đĩ Trai thì đua đòi thể hiện. Nói chung có this có that nhưng mà phò miền tây ngon,2
+1 meme,0
"bảo sao người ta nói cộng đồng mạng xh VN thuộc top không văn minh mấy. những người chỉ biết toxic, cho mình là thánh nhân và luôn đúng",0
tao mới xem tập 2 nè ông thầy ổng xem toàn gái đẹo,0
"Đổi giáo viên làm gì, giáo viên mà thế này không cần đổi, đuổi luôn, tước giấy phép hành nghề luôn. Đạo đức không có, qua lớp khác dạy cũng làm hư mấy đứa nhỏ thôi",1
top1 cogaicorau,0
Ở Việt Nam bạn sẽ có thể nổi tiếng vì những lý do không thể tin nổi. Mà người Việt Nam mình cũng nhẹ dạ cả tin hay tui không muốn nói là ngu dốt,1
"um sùm lên lên, quốc tế lên",0
người yêu liền lương,0
nó ngoại tình là nó sai nma ấu dâm thì cx đéo ra gì hết dcm,1
"Thì thắng là mấy bọn hùa nhau đi BÃO đấy thằng l ạ. Bọn t đi làm muộn về dm đường tắc 10-11h đêm? Vô tổ chức, vô kỷ luật, biết luật sau 10h hạn chế gây tiếng ồn lớn ko bọn l? Đi đường thì phóng như nhà có người chết. Dm hung thần chứ tinh thần yêu nước cái nỗi gì. Đất thủ đô mà toàn bọn vô học",2
Rồi cuối cùng tra được thầy tìm kiếm gì chưa,0
Xin hỏi lấy ven là gì vậy ạ,0
"trời tạo ra phụ nữ là một cánh hoa muôn màu sắc nên điều họ muốn không có điểm dừng, đàn ông không làm ra tiền thì phụ nữ xem là đồ bỏ thôi",2
"làm gì thì làm, gửi gì thì gửi nhưng dừng ảnh hưởng tới việc Mai Phương đi thì MW 2023 là được",0
này mạc áo rét mà ảh đời nào,0
tại sao lại ủng hộ HS lớp 11,0
"Ăn phạt, xanh sm còn tx thì phải phạt tầm 2-5l",0
hà nội nó là 1 tp chung chứ có thuộc sổ đỏ nhà e đ đâu mà cấm người khác chê nhỉ =))) may hồi xưa du học chứ không bị bọn nửa tỉnh nửa quê này thượng đẳng mất,1
"Bọn ấn độ, nepan, pakistan ăn cà rê + ăn hành tỏi lên nóng chả bốc mùi, phát sợ lên được",2
Đâu chỉ kỳ thị giới ở người lớn ko thôi đâu bạn. Ở Mỹ có một chị gái đã đi khảo sát khắp các cửa hàng lớn và phát hiện hầu hết quần áo của bé gái đều được thiết kế cực kỳ bắt mắt ở những vùng nhạy cảm như ngực và vùng tam giác.,0
Con nhỏ này là thứ rơi xuống từ cầu cá tra. Và cái ao đó có 3 triệu con cá tra,1
"còn có thể loại so sánh nếu đàn ông ko mặc sịp mà để 2 hòn dái lủng lẳng? im tired of ts man, tụi nó nói như kiểu đàn bà đéo phải mặc quần lót v. tụi m ko mặc thì dái xệ thôi chứ so sánh ngu vl, cho xoắn tinh hoàn hết đi",1
"""Cá không ăn muối cá ươn
Mày không nghe anh có ngày mày ăn cứt "".
Một câu thơ ngang đi vào lòng người :))",1
"ưu điểm: không ""kệ đi em""
nhược điểm: không dám nói 😔",0
"bạn mua để ăn là chủ bạn sai
bạn mua đêt bán cho người khác là bạn sai",0
"dcm làm ăn bố láo vl, xin mỗi ng 1 lượt spam sdt, cay vkl",1
"Giải trí mà , có gì soi mói gớm vậy",0
"cái cmt chịuuuu là t đấy=))) nma sao kh thấy tb của nó nhỉ , dm loại đàn bà có chim này hãm vcl",1
tội cho cj vaii,0
"Cơ bản là người dùng ở VN quá ngu, toàn để dắt mũi đâm ra bao nhiêu vụ bị lừa này chỉ là 1 trong những pha đó thôi",1
Mấy thằng vtv quay toàn đứa đâu đâu chả ai quan tâm làm đại diện cho genz,1
Tin tức trên threads à mấy con ngu lồn:)),1
Đáng thương hơn là đáng trách,0
"Văn hóa thì văn hóa nhưng cái gì nhìn thấy hay thấy đẹp vẫn phải học hỏi, chứ ăn bốc thì tôi không ủng hộ, thậm chí còn buồn nôn",1
t biết bạn trên TikTok và thề là b rất phúc hậu lun ấy,0
Nếu lược về đã bóng ở sân Mỹ Đình mà VN thua thì sao?,0
"Cái thói nửa đêm nửa hôm ồn ào hú hét ô nhiễm tiếng ồn của trung bình người VN tự hào ấy, mang ra nước ngoài nó là văn hoá lùn thiếu văn minh maats dạy. Đến lúc bị gọi cảnh sát hay lúc bị gọi là L country thì gào mồm lên. Nhục",2
"Sở VH nên cấm cô bé này phát sóng. Từ vùng quê nghèo đến bây giờ coi thường người nghèo, phân chia vùng miền, vô giáo dục.",1
Nam nghỉ dưỡng tắm hoa tháng sau đó book vé đi Phú Quốc nghỉ lễ 1/5 thôi bác tài,0
Nay thấy có mấy con tự nguyện mặc hở vú đít để bắt tay ôm ấp với mấy thằng đầu trâu mặt ngựa ngoài đường,1
"Yuri là một nền văn minh lành mạnh, còn bọn gay lọ cứ phải bỏ vào phòng tra tấn giật điện",2
mấy ae cho nhiều rồi họ quen mết lết luôn rồi,0
"Anh em cẩn thận, giờ nhiều gián điệp TQ nói tiếng Việt chia rẽ đoàn kết dân tộc",1
Tôi dị ứng cách con này cắn bánh mì nhổ ra nhìn vào biểu cảm giống như nó khinh bỉ và bị ép ăn bính mì vậy,1
"z chớ trả lời hỗn xong xoá cmt nè, con mái ngố",1
"Giết người xong xin lỗi được không? Do sợ cộng đồng mạng lên án thôi, cậy có chút quyền thế, quan hệ mà tỏ vẻ ta đây",1
Nếu không bỏ được chồng thì cho con nó về ở với bố nó giùm haha:)) mấy con mẹ ham cu nên giở giọng “động viên” =))) rõ ràng đang có mối nguy cho con mình,1
Sếp b là ông này à,0
"T đọc cũng tưởng gì, ng ta lịch sử nthe rồi mà còn bắt bẻ",0
quá chuẩn,0
Mà nạn nhân hiếp dâm nghĩ đền bù được bằng tiền thì tư duy mấy người như thế thối rữa cmnr,1
"T chỉ nghĩ đơn giản là tụi LGBT sẽ phải dùng năng lượng để sinh hoạt/ suy nghĩ ngược lại với bản chất sinh học của cơ thể. Vậy thì nó sẽ ít năng lượng lại cho các hoạt động khác, nên cư xử cũng less human hơn",2
"Phát sợ cái văn ""ở nhà làm công chúa của cha mẹ thì ra đường bla bla"", ""bản thân thừa sức mua NHƯNG bla bla""...tư tưởng lệch lạc lại được cái hung hăng tưởng thế là ngầu",1
"Xịt pẹ từ bao giờ đi bão ăn mừng lại có cái trò thổi kèn đinh tai nhức óc, âm lượng nó điếc tai ko khác gì còi xe container. Mẹ chả khác gì trăm chiếc container bấm còi dí sát vào tai, nghe muốn điên luôn. Lại còn có nhiều thằng vô ý thức cứ còi xe máy mà nhấn liên tục, bại não hay gì. Hồi xưa đi vui bao nhiêu, có gì mang đó xoong nồi chảo tha hồ mà khua , chủ yếu mọi người giao tiếp đùa giỡn,cùng nhau hát hò, đập tay lia lịa. Còn giờ là ô nhiễm tiếng ồn cmn luôn.Chắc mình già thật rồi :)))",1
"Ko phải ai đi bão cũng dân trí thấp
Nhưng dân trí thấp đều đi bão
Tự tông tự té tự ngủm
Chọn lọc tự nhiên mà ko cần yếu tố thiên nhiên lun 🤡🤡🤡",2
ấn có phong trào,0
Ngu nhất vẫn là những đứa là đàn bà đọc và khen hay,2
Sao giống ông thầy hồi dú trend lớp mệt xỉu cái bị vào sổ đầu bài v nhỉ?,0
Tao nghĩ mày nên ra ngoài đường cho người ta tát lại,1
"Tôi làm lễ tân khách sạn, các bạn không biết mấy đứa ấn nó khủng khiếp thế nào đâu. Bốc mùi, ồn ào, đòi hỏi nhiều cực kỳ. Book phòng thì hạng rẻ nhất nhưng đòi hỏi phải ngang với hạng cao nhất",1
Thật ra là mình cũng không muốn trả lời cái thắc mắc này của bạn đâu. Nhưng mà quan điểm của mình ha. Một người đã giỏi về cái tri thức tốt thì người ta sẽ biết cách làm sao để cải thiện ngoại hình của người ta. Còn nếu mà lấy lý do là như thế này như thế kia và mình giỏi thì đó là vẫn chưa tốt đâu. Nên là bạn đừng quan tâm lắm với người khác giới người ta nghĩ về bạn. Chỉ cần bạn đủ tốt thôi thì bạn sẽ thu hút những người tốt hơn.,0
"đéo ai cấm đi bão, nhưng đi bão thì lựa giải nào lớn hay quan trọng , hay những trận đấu thật sự nếu thắng là tự hào ấy? cái l mẹ cái trận đéo nào cũng bão, tụi m bị ngáo à?",1
"Mày con mày gặp xe 2 bánh, có ngày gặp 18 bánh",1
"Chớ có mà tin mấy cái phim Ấn Độ, chúng nó toàn xạo!",2
"Không riêng thủy tiên mà tất cả các ns khác nữa . Như hoài linh , đàm vĩnh hưng , trấn thành và các cá nhân khác có liên quân quyên góp đến từ thiện",0
dân mạng cái qq gì cũng dậy sóng,2
2:15 Những vấn đề xúc phạm nhau trên mạng diễn ra mỗi ngày luôn ý,0
Không phải phân biệt vùng miền. Chính bản thân tôi trải nghiệm. Ưu điểm của người Thanh Hóa là giỏi ngoại giao nhưng lại lấy ưu điểm đó đi lừa gạt anh em khác. Gọi chung là 10 người hết 6 7 8 người sống đểu. Do đa số người Thanh Hóa như vậy nên người khác mất thiện cảm.,2
"Trung Quốc đang xây dựng một khu quân sự chỉ cách Đà Nẵng 400km trên đảo Phú Lâm; máy bay ném bom sắp được triển khai ở đó. Đây mới là lực lượng thù địch thực sự, lũ + sản! Chu ko phai thế hệ gen Z như tui tao dau",1
Con này là 1 trong số những đứa gọi là tic toc ker tao ghét nhất.,1
"Ai ở bắc ninh, phú thọ sẽ biết độ đĩ điếm của bọn gái bắc như thế nào. Bọn bắc kì có nền văn hoá ngoại tình công sở cực cực kì cao, mấy con như NEU FTU nhìn có vẻ học thức v chứ chúng nó đi làm sgbb tình 1 đêm rất nhiều",2
Con này đứng đường ở đâu vậy anh em?,1
bọn tàu xấu tính một thì bọn ấn xấu tính 2,2
"Các bạn từ thành phố khác hay tỉnh khác lên HN ơi, các bạn có thể ngừng chê HN trước mặt dân HN không? Các bạn mà về quê bớt thì cũng phúc cho dân HN lắm đấy!",2
"""vài người thường ăn hải sản rồi lại chê bai mùi cá ao"" nghe mà thấm",0
"Aizzz tiếc cho BĐTX vì chọn quay lại.
Tiếc thêm nữa cho cả team nữa là cách chọn bài, tiết mục, chọn vibe thể hiện nó lệch quá so với mùa mới.
Dùng từ giá mà ""biết mình biết người"".",0
người việt ko bao giờ chê bánh mì,0
Tình trạng ở Nhật : Kỳ thị người Việt ở Nhật và khen Việt Nam khi đi du lịch,0
"Như muối bỏ biển
Kiến đá xe tăng
Lăng quăng chọi cá lóc.🗿",0
Nó đã bỏ chạy rồi còn cố dí theo nua,0
lại lên phường thôi,0
Không có biện pháp xử lý với tụi nó thì nó sẽ tiếp tục lợi dụng tài xế tiếp thôi.,0
"vl thật con này nó lấy cái tin từ 26/1 ra khè bọn đi bão, và lm như mình là 1 người có óc, m quy chụp những người đi bão là vô văn hoá thế là m ngu r con ạ 10h ms đi là do lúc đấy ms xong trận ơ chả lẽ ai cx phải đi trc à thua thì mấy thằng đi trc lại nhục, nch là cố tỏ ra mình là người có não nm đầu óc thì rỗng tếch đi quy chụp cả người văn minh lẫn người ko văn minh đi bão lại vs nhau, ngu đến thế là cùng🤣🤣🤣 à mà xong thì đừng chăn t nhá ko sợ m đọc xong nhục quá xoá vội😔",1
"Clm sao mà t ghét mấy người trẻ trâu đi bão vải loz phiền điên luôn. Đã t đi sớm 4 tiếng trước giờ bay nhưng kẹt xe do mng đi bão, tới vừa kịp đóng quầy check in chuyến của t luôn đm phiền điên trong khi ksan t ở cách sân bay 15p đi xe thôi đó🫠",1
Con này cho đi làm công việc công ích giữa trời nắng xong cho ăn bánh mì.,1
"Đù mạ , vào SG lúc đói khát mua ổ bánh mì Bà Huynh mà thử coi , âm b*nh
Bánh Mì là ngon nhất",1
Riêng mình ủng hộ em hs lớp 11 !,0
"Mùi mồ hôi của người châu Phi, Ấn độ rất... thối đó là sự thật",2
Hãy ra tiếp đi em đang like cho hihi,0
mịa. mới vào video tao ngồi lau cái màn hình quá trời lau.,0
"Ảnh nói nước mình nghèo nhưng hơi chảnh, khách ít tiền thì không welcome. Mấy nhóm này chuyên gia thôi miên, tụ tập mại dâm, cướp... thế mà 2026 thì 3 nhóm này không những đông du khách mà tham gia làm việc ở các nhà máy.",2
Bánh mì mà dành cho nghèo khổ đói khát thì mì gói rẻ hơn bánh mì chắc thành dành cho dân đen đáy xã hội,0
"Xong lại cứ tròn mắt nhìn, biết mình đẹp trai rồi, nhưng cũng k nhất thiết phải trừng con ngươi xong nước dãi giàn dụa như thế, mặc cái áo trắng cũng như khăn giấy thôi, lau qua cái mặt vs người đi, đi nhờ mà k biết giữ vệ sinh",0
Phụ nữ luôn có option là làm đĩ. Còn đàn ông thì hơi khó nên phải ráng cày và tiết kiệm hoặc chuyển hệ sang bê đê. Xưa giờ đều như vậy.,2
Nhưng Việt Nam xin work permit cũng ko dễ với t nghe nói là h báo cáo tình hình xnc của ng nc ngoài ko dễ đâu ấy. Camera chạy = cơm thì đông nên t chưa biết đám này trốn tnao dc,0
"bạn mới là người có vấn đề ấy, người ta là con trai ngại khi đông nghiệp nữ mặc váy ngắn, k dám cúi xuống, quá là lịch sự, và đứa nghĩ linh tinh vớ vẩn là bạn ấy.",1
phò mất trinh mọi lý lẽ đều vô nghĩa về mà tự hào kể bô mẹ mày đi. Ngụy biện cho sự dễ dãi của bản thân không làm mày gột rửa được tấm thân nhơ nhớp nhiều thằng lạm dụng làm đồ chơi.,2
"Mấy chị em phụ nữ bây giờ nữ quyền linh hoạt lắm. Sống chung thì đòi nam nữ bình đẳng, tao nấu ăn thì mày phải rửa bát. Còn lúc đi xem phim, đi bar, đi ăn uống, đi du lịch thì chả thấy nữ quyền - toàn là nam trả tiền hết. Cưới về xong cái bắt đầu nữ quyền nổi lên. Khôn nhất là gái hiện đại, cái gì cũng muốn có mà ko muốn bỏ ra gì hết",1
